canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0200142,0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0250047,0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0250052,0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0300003,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0300007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0300019,0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0300020,0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0300025,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0310051,0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
