canonical_precinct_id,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score
0720023,REGION_01,1,Region 01,393,0,0.0
0720024,REGION_01,1,Region 01,393,0,0.0
0720025,REGION_01,1,Region 01,393,0,0.0
0720026,REGION_01,1,Region 01,393,0,0.0
0720027,REGION_01,1,Region 01,393,0,0.0
0720028,REGION_01,1,Region 01,393,0,0.0
0720029,REGION_01,1,Region 01,393,0,0.0
0720030,REGION_01,1,Region 01,393,0,0.0
0723001,REGION_01,1,Region 01,393,0,0.0
0723002,REGION_01,1,Region 01,393,0,0.0
0723003,REGION_01,1,Region 01,393,0,0.0
0725001,REGION_01,1,Region 01,393,0,0.0
0725002,REGION_01,1,Region 01,393,0,0.0
0725003,REGION_01,1,Region 01,393,0,0.0
0725004,REGION_01,1,Region 01,393,0,0.0
0725005,REGION_01,1,Region 01,393,0,0.0
0725006,REGION_01,1,Region 01,393,0,0.0
0725007,REGION_01,1,Region 01,393,0,0.0
0725008,REGION_01,1,Region 01,393,0,0.0
0725009,REGION_01,1,Region 01,393,0,0.0
0725010,REGION_01,1,Region 01,393,0,0.0
0725011,REGION_01,1,Region 01,393,0,0.0
0725012,REGION_01,1,Region 01,393,0,0.0
0725013,REGION_01,1,Region 01,393,0,0.0
0725014,REGION_01,1,Region 01,393,0,0.0
0725015,REGION_01,1,Region 01,393,0,0.0
0725016,REGION_01,1,Region 01,393,0,0.0
0726001,REGION_01,1,Region 01,393,0,0.0
0726002,REGION_01,1,Region 01,393,0,0.0
0726003,REGION_01,1,Region 01,393,0,0.0
0726004,REGION_01,1,Region 01,393,0,0.0
0730001,REGION_01,1,Region 01,393,0,0.0
0730002,REGION_01,1,Region 01,393,0,0.0
0730003,REGION_01,1,Region 01,393,0,0.0
0730004,REGION_01,1,Region 01,393,0,0.0
0730005,REGION_01,1,Region 01,393,0,0.0
0731001,REGION_01,1,Region 01,393,0,0.0
0731002,REGION_01,1,Region 01,393,0,0.0
0731003,REGION_01,1,Region 01,393,0,0.0
0731004,REGION_01,1,Region 01,393,0,0.0
0731005,REGION_01,1,Region 01,393,0,0.0
0731006,REGION_01,1,Region 01,393,0,0.0
0731007,REGION_01,1,Region 01,393,0,0.0
0731008,REGION_01,1,Region 01,393,0,0.0
0731009,REGION_01,1,Region 01,393,0,0.0
0731010,REGION_01,1,Region 01,393,0,0.0
0731011,REGION_01,1,Region 01,393,0,0.0
0736001,REGION_01,1,Region 01,393,0,0.0
0736002,REGION_01,1,Region 01,393,0,0.0
0736003,REGION_01,1,Region 01,393,0,0.0
0736004,REGION_01,1,Region 01,393,0,0.0
0736005,REGION_01,1,Region 01,393,0,0.0
0736006,REGION_01,1,Region 01,393,0,0.0
0736007,REGION_01,1,Region 01,393,0,0.0
0736008,REGION_01,1,Region 01,393,0,0.0
0740001,REGION_01,1,Region 01,393,0,0.0
0740002,REGION_01,1,Region 01,393,0,0.0
0740003,REGION_01,1,Region 01,393,0,0.0
0740004,REGION_01,1,Region 01,393,0,0.0
0740005,REGION_01,1,Region 01,393,0,0.0
0740006,REGION_01,1,Region 01,393,0,0.0
0740007,REGION_01,1,Region 01,393,0,0.0
0740008,REGION_01,1,Region 01,393,0,0.0
0740009,REGION_01,1,Region 01,393,0,0.0
0740010,REGION_01,1,Region 01,393,0,0.0
0740011,REGION_01,1,Region 01,393,0,0.0
0740012,REGION_01,1,Region 01,393,0,0.0
0740013,REGION_01,1,Region 01,393,0,0.0
0740014,REGION_01,1,Region 01,393,0,0.0
0740015,REGION_01,1,Region 01,393,0,0.0
0740016,REGION_01,1,Region 01,393,0,0.0
0740017,REGION_01,1,Region 01,393,0,0.0
0740018,REGION_01,1,Region 01,393,0,0.0
